"V1","V2","I1","I2","V"
3.176,2.5,3.41e-05,0.000221,4.114
3.18,2.5,3.37e-05,0.000221,4.56
3.184,2.5,3.33e-05,0.000222,4.114
3.188,2.5,3.29e-05,0.000222,4.56
3.192,2.5,3.25e-05,0.000222,4.114
3.196,2.5,3.22e-05,0.000222,4.56
3.2,2.5,3.17e-05,0.000223,4.114
3.204,2.5,3.14e-05,0.000223,4.565
3.208,2.5,3.1e-05,0.000223,4.114
3.212,2.5,3.06e-05,0.000223,4.565
3.216,2.5,3.02e-05,0.000223,4.114
3.22,2.5,2.99e-05,0.000223,4.565
3.224,2.5,2.95e-05,0.000223,4.114
3.228,2.5,2.91e-05,0.000223,4.565
3.232,2.5,2.88e-05,0.000224,4.114
3.236,2.5,2.84e-05,0.000224,4.565
3.24,2.5,2.8e-05,0.000224,4.114
3.244,2.5,2.76e-05,0.000224,4.565
3.248,2.5,2.73e-05,0.000224,4.114
3.252,2.5,2.7e-05,0.000224,4.565
3.256,2.5,2.66e-05,0.000224,4.114
3.26,2.5,2.62e-05,0.000225,4.57
3.264,2.5,2.59e-05,0.000225,4.114
3.268,2.5,2.55e-05,0.000225,4.57
3.272,2.5,2.52e-05,0.000225,4.114
3.276,2.5,2.49e-05,0.000225,4.57
3.28,2.5,2.46e-05,0.000225,4.114
3.284,2.5,2.42e-05,0.000225,4.57
3.288,2.5,2.39e-05,0.000225,4.114
3.292,2.5,2.35e-05,0.000226,4.57
3.296,2.5,2.32e-05,0.000226,4.114
3.3,2.5,2.29e-05,0.000226,4.57
3.304,2.5,2.26e-05,0.000226,4.114
3.308,2.5,2.22e-05,0.000226,4.57
3.312,2.5,2.19e-05,0.000226,4.114
3.316,2.5,2.16e-05,0.000226,4.575
3.32,2.5,2.13e-05,0.000226,4.114
3.324,2.5,2.1e-05,0.000227,4.575
3.328,2.5,2.07e-05,0.000227,4.114
3.332,2.5,2.04e-05,0.000227,4.575
3.336,2.5,2.01e-05,0.000227,4.114
3.34,2.5,1.98e-05,0.000227,4.575
3.344,2.5,1.95e-05,0.000227,4.114
3.348,2.5,1.92e-05,0.000227,4.575
3.352,2.5,1.9e-05,0.000228,4.114
3.356,2.5,1.87e-05,0.000228,4.575
3.36,2.5,1.84e-05,0.000228,4.114
3.364,2.5,1.81e-05,0.000228,4.575
3.368,2.5,1.79e-05,0.000228,4.114
3.372,2.5,1.76e-05,0.000228,4.58
3.376,2.5,1.73e-05,0.000228,4.114
3.38,2.5,1.71e-05,0.000228,4.58
3.384,2.5,1.68e-05,0.000228,4.114
3.388,2.5,1.65e-05,0.000228,4.58
3.392,2.5,1.63e-05,0.000229,4.114
3.396,2.5,1.6e-05,0.000229,4.58
3.4,2.5,1.58e-05,0.000229,4.114
3.404,2.5,1.55e-05,0.000229,4.58
3.408,2.5,1.53e-05,0.000229,4.114
3.412,2.5,1.51e-05,0.000229,4.58
3.416,2.5,1.48e-05,0.000229,4.114
3.42,2.5,1.46e-05,0.000229,4.58
3.424,2.5,1.44e-05,0.00023,4.114
3.428,2.5,1.41e-05,0.000229,4.58
3.432,2.5,1.39e-05,0.00023,4.114
3.436,2.5,1.37e-05,0.00023,4.585
3.44,2.5,1.35e-05,0.00023,4.114
3.444,2.5,1.32e-05,0.00023,4.585
3.448,2.5,1.3e-05,0.00023,4.114
3.452,2.5,1.28e-05,0.00023,4.585
3.456,2.5,1.26e-05,0.00023,4.114
3.46,2.5,1.24e-05,0.00023,4.585
3.464,2.5,1.22e-05,0.00023,4.114
3.468,2.5,1.2e-05,0.00023,4.585
3.472,2.5,1.18e-05,0.00023,4.114
3.476,2.5,1.16e-05,0.000231,4.585
3.48,2.5,1.14e-05,0.000231,4.114
3.484,2.5,1.12e-05,0.000231,4.585
3.488,2.5,1.1e-05,0.000231,4.114
3.492,2.5,1.08e-05,0.000231,4.585
3.496,2.5,1.06e-05,0.000231,4.114
3.5,2.5,1.04e-05,0.000231,4.585
